,input_rate,output_rate,latency,bridge_instructions,bridge_branches,bridge_branch-misses,bridge_branch-load-misses,bridge_cache-misses,bridge_cache-references,bridge_cycles,bridge_L1-dcache-load-misses,bridge_L1-dcache-loads,bridge_LLC-load-misses,bridge_LLC-stores,bridge_LLC-loads
5208,5675.5179973749,5962.6712482053,11.879,2034397378.0,400439430.0,1640480.0,1640711.0,987.0,2486553.0,618988847.0,2877124.0,586196171.0,250.0,887403.0,1259340.0
5209,8463.2265199603,8533.1008782044,7.152,1913173425.0,376834142.0,1615964.0,1616673.0,1111.0,2485471.0,618161100.0,2534627.0,565244047.0,113.0,1143445.0,1604766.0
5210,8774.8851201076,8292.8921445459,7.974,1766981084.0,351591965.0,1545434.0,1550879.0,470.0,3064702.0,618961091.0,3367367.0,530486847.0,25.0,1475348.0,2050978.0
5211,4691.6712324506,5235.6251081242,294.979,1718300760.0,338300042.0,1586240.0,1586722.0,85.0,3694251.0,618786957.0,3861670.0,521693834.0,313.0,1595948.0,2185497.0
5212,9219.1362914429,8720.191530251,12.608,1845963318.0,362970710.0,1605222.0,1607687.0,75.0,2539353.0,617751446.0,2359748.0,618642203.0,100.0,960032.0,1341819.0
5213,4561.2029914678,4518.6829948733,7.578,1835237350.0,355276597.0,1708736.0,1705527.0,155.0,3786878.0,618944670.0,3904771.0,500704871.0,338.0,1636405.0,2235185.0
5214,3881.0795551321,3616.1925587633,18.695,1908430358.0,378713501.0,1623205.0,1628899.0,40.0,2518405.0,618451558.0,2567797.0,606751895.0,188.0,1032557.0,1459248.0
5215,1578.1273000222,1695.021819661,8.572,1999061137.0,393659249.0,1635225.0,1634967.0,25.0,2356565.0,618139159.0,2405618.0,596642805.0,13.0,964843.0,1376872.0
5216,3265.7585465435,3816.1860620523,269.565,2285027366.0,450232604.0,1766654.0,1765834.0,135.0,940237.0,618593203.0,963181.0,688541359.0,942.0,581572.0,962679.0
5217,8385.0275334019,8413.3977193317,4.8,2139186165.0,420942693.0,1673269.0,1673444.0,55.0,1679790.0,618965185.0,1702624.0,660377626.0,480.0,544080.0,771440.0
5218,8641.1572845892,8648.0199074973,6.822,1743735498.0,342866048.0,1588098.0,1590787.0,65.0,3540497.0,619009673.0,3630413.0,537037606.0,113.0,1080061.0,1499281.0
5219,8630.4965799862,8513.7840046208,12.522,1738296854.0,341569755.0,1590463.0,1714078.0,155.0,3508069.0,615729977.0,3678954.0,534038939.0,63.0,1491571.0,2081172.0
5220,7427.4934882226,7157.8234898575,16.048,1726500721.0,339474443.0,1588379.0,1588951.0,85.0,3637014.0,618899344.0,3635062.0,516409479.0,275.0,1528837.0,2103223.0
5221,4895.2377419259,5020.392857117,317.616,1697959661.0,338187586.0,1550926.0,1596931.0,209.0,3400767.0,618167650.0,3600111.0,537555916.0,63.0,1426152.0,1975652.0
5222,6148.3106966505,6218.8213732544,11.187,1956756689.0,385016607.0,1626330.0,1818586.0,1048.0,2821446.0,615401143.0,2982152.0,583380703.0,88.0,1057150.0,1495080.0
5223,6343.0930700785,5966.7976456551,9.593,1863101653.0,367900165.0,1609263.0,1613217.0,428.0,2740780.0,618279111.0,2864462.0,565819448.0,175.0,1248055.0,1723313.0
5224,3590.7330712772,4153.2242454576,10.445,1840719129.0,362913400.0,1605658.0,1604807.0,110.0,3075947.0,618329339.0,3225206.0,564833074.0,63.0,1313428.0,1832475.0
5225,8496.8110709004,8046.1467959749,10.384,1897029254.0,377641604.0,1591638.0,1689370.0,95.0,1990961.0,617028482.0,1839931.0,652182396.0,50.0,739863.0,1044147.0
5226,3767.6718511735,3503.4804334995,230.355,1907950262.0,368149883.0,1609113.0,1603637.0,185.0,3729781.0,617716712.0,3711658.0,512198829.0,150.0,1476630.0,2132130.0
5227,1511.0950846574,1665.0615673117,11.383,1938543465.0,385094734.0,1628175.0,1633271.0,30.0,2298153.0,617142605.0,2356861.0,617479485.0,63.0,950602.0,1332259.0
5228,2681.6520575238,2463.3044712068,9.536,2158936987.0,430019693.0,1654713.0,1633449.0,300.0,862683.0,599218973.0,891756.0,663138457.0,350.0,326571.0,476656.0
5229,1704.4824793923,2547.4838189986,4.915,2084375343.0,399022915.0,1585878.0,1589955.0,261.0,1740667.0,603424281.0,1694499.0,616753344.0,1077.0,699302.0,859534.0
5230,9233.5682988504,8646.1107379958,8.652,2396266866.0,471899600.0,1752605.0,1752879.0,180.0,451364.0,618601026.0,463525.0,740079097.0,1927.0,425380.0,652682.0
5231,3760.4584156051,3970.3105800106,4.829,1618230001.0,322049856.0,1543537.0,1583774.0,366.0,3698858.0,617095923.0,3907075.0,518020581.0,472.0,900488.0,1233298.0
