,input_rate,output_rate,latency,l2fwd_instructions,l2fwd_branches,l2fwd_branch-misses,l2fwd_branch-load-misses,l2fwd_cache-misses,l2fwd_cache-references,l2fwd_cycles,l2fwd_L1-dcache-load-misses,l2fwd_L1-dcache-loads,l2fwd_LLC-load-misses,l2fwd_LLC-stores,l2fwd_LLC-loads
458,8282.9493523193,8413.8515134844,7.299,2199225637.0,406681559.0,1773747.0,1766579.0,440.0,2076654.0,617737962.0,1724761.0,658219976.0,38.0,794368.0,881914.0
459,8988.6215829729,8125.2010774235,15.69,1946291478.0,374796553.0,1652355.0,1650698.0,85.0,4263760.0,618204731.0,4368851.0,557488839.0,200.0,2065940.0,2191422.0
460,1591.1906899489,2419.0529802471,5.18,2147407509.0,426703379.0,1709122.0,1717975.0,45.0,1477641.0,618357261.0,1507012.0,692859120.0,50.0,670262.0,762027.0
461,8835.7652861283,8504.8109486658,16.317,1801707938.0,351843672.0,1702357.0,1699553.0,300.0,4200273.0,616979134.0,4348665.0,540860565.0,38.0,2089958.0,2204137.0
462,5551.2383491501,5239.4344714388,185.51,1550331222.0,307493215.0,1285793.0,1247801.0,476.0,3232229.0,577745819.0,3524643.0,546277668.0,664.0,1682682.0,1810442.0
463,2653.4272943024,2551.2667941874,168.819,1779899037.0,347199120.0,1587129.0,1570231.0,386.0,3856147.0,600226776.0,4149309.0,555333257.0,439.0,2134791.0,2195862.0
464,2079.9643365912,2474.2115387155,6.099,2210416938.0,433995882.0,1663442.0,1663408.0,140.0,1585424.0,619255438.0,1641875.0,664730955.0,708.0,912355.0,1394123.0
465,5885.8742081776,6124.1801653657,13.44,1859335655.0,363670622.0,1647086.0,1646517.0,95.0,3878124.0,618261366.0,3987131.0,573935508.0,598.0,1536578.0,1928317.0
466,7862.3750688452,7591.6123840806,69.792,1784802825.0,348453202.0,1625772.0,1625678.0,180.0,4404981.0,617547252.0,4545447.0,552584409.0,88.0,2137766.0,2257460.0
467,5356.6446234355,5314.2265625139,6.295,2414559475.0,475579913.0,1731505.0,1733896.0,221.0,576792.0,620594536.0,618883.0,700642416.0,88.0,270410.0,299878.0
468,4944.6071225356,4887.9488648592,17.331,1816282773.0,355225419.0,1639378.0,1640061.0,345.0,4206088.0,618928830.0,3779721.0,587371874.0,213.0,2031948.0,2152096.0
469,4173.9521832852,3807.1961010957,8.995,1970959935.0,386685653.0,1661384.0,1660556.0,124.0,3097922.0,618289341.0,3293822.0,604699205.0,13.0,1502277.0,1601547.0
470,1507.9835080016,2354.8857598981,7.357,2191089889.0,430731561.0,1668327.0,1659061.0,1055.0,1932032.0,618273075.0,1849827.0,675787105.0,63.0,829489.0,913445.0
471,9274.9498040443,9283.8289105753,4.726,2297439120.0,451770561.0,1739126.0,1738982.0,925.0,1211321.0,618912630.0,1163442.0,693397764.0,200.0,545967.0,602408.0
472,9264.5452415727,9170.2979869388,10.0,2020215756.0,395654965.0,1663567.0,1668036.0,391.0,3012886.0,618939127.0,3111746.0,611905918.0,75.0,1456961.0,1570199.0
473,8461.0921710745,8450.0544145655,11.213,1873731149.0,366009602.0,1645108.0,1600964.0,125.0,3769328.0,614984575.0,3991549.0,572395309.0,138.0,1876817.0,1980670.0
474,7934.9839202142,7246.0609836182,13.411,1994871360.0,391053968.0,1666894.0,1667219.0,60.0,2937096.0,618252649.0,2972160.0,600146300.0,188.0,1392213.0,1503795.0
475,1768.598869132,2118.1845039834,9.83,2017888286.0,396156034.0,1672466.0,1672854.0,15.0,2774634.0,618368277.0,2862271.0,622267680.0,50.0,1334212.0,1426278.0
476,4962.5399928075,4951.392885681,8.125,1956771097.0,388816901.0,1787606.0,1815486.0,205.0,2517434.0,614263434.0,2649687.0,629800204.0,25.0,1243461.0,1343542.0
477,4729.5302789018,4579.6777343807,6.192,2425576788.0,477794453.0,1783924.0,1784849.0,165.0,508030.0,619025744.0,523689.0,732221509.0,255.0,238756.0,386161.0
478,3486.2277467549,3580.6788724295,18.371,1812650158.0,354052215.0,1640536.0,1640712.0,50.0,4232550.0,618972299.0,4372770.0,558984363.0,1189.0,1744984.0,2001385.0
479,4336.6934141418,4239.9462415139,18.585,1733577748.0,342587291.0,1593068.0,1591837.0,65.0,4177970.0,616862063.0,4406144.0,557762612.0,543.0,2089857.0,2204254.0
480,3215.1635858947,3034.0858358465,14.349,1848428445.0,361175967.0,1642971.0,1642724.0,50.0,3970161.0,618319587.0,4008422.0,550567579.0,88.0,1910506.0,2032848.0
481,2138.6476613858,2764.923363024,14.884,1837697078.0,359121806.0,1642149.0,1643221.0,45.0,3999272.0,618110270.0,4146670.0,564551220.0,113.0,1869181.0,2068949.0
482,7515.5163511909,7115.8391953432,5.145,2236853249.0,445420446.0,1705998.0,1705955.0,145.0,971296.0,615522352.0,1116675.0,713048776.0,150.0,459186.0,503169.0
483,4093.416332794,4297.269063565,6.537,2018608853.0,396175550.0,1671267.0,1671554.0,153.0,2692157.0,617443397.0,2776361.0,604604189.0,25.0,1334822.0,1434129.0
484,6324.282390853,6582.3070898376,7.93,2029833649.0,398205567.0,1675422.0,1674243.0,844.0,2738440.0,619003750.0,2806892.0,624291061.0,38.0,1239787.0,1402767.0
485,8174.1963756882,7745.7831951602,7.613,1999087772.0,400250102.0,1638109.0,1691722.0,389.0,2062274.0,618969178.0,2137916.0,657015977.0,25.0,994081.0,1064574.0
486,4170.9750864482,4034.6225987039,9.696,2046692783.0,401970540.0,1678056.0,1678779.0,95.0,2490629.0,616271457.0,2584857.0,597433200.0,75.0,1208760.0,1299743.0
487,3307.4353868148,3732.2094332727,5.177,1707611599.0,335219294.0,1391833.0,1391730.0,40.0,2064590.0,498963861.0,2117970.0,527690984.0,13.0,950705.0,1064012.0
488,7383.3754339335,7509.498060952,5.069,1786130986.0,355448861.0,1382575.0,1383036.0,65.0,1057099.0,499104657.0,1096532.0,575331764.0,63.0,486348.0,534169.0
489,8585.8952066348,8379.8070002771,12.448,1493605399.0,291570162.0,1374542.0,1375034.0,140.0,3689716.0,498991947.0,3807830.0,448099986.0,38.0,1834037.0,1913974.0
490,6602.6727849581,6775.5206861732,10.585,1673874178.0,328366508.0,1388508.0,1388480.0,30.0,2282159.0,498895714.0,2374018.0,516174264.0,50.0,1070328.0,1263697.0
491,8169.3802179147,8089.012082932,13.443,1495803681.0,296161424.0,1337340.0,1337484.0,40.0,3155187.0,498956940.0,3263192.0,481418924.0,659.0,1531076.0,1615733.0
492,7513.4344798598,7610.2826616041,17.008,1466657580.0,286094588.0,1374079.0,1374211.0,85.0,3907590.0,498944239.0,4016076.0,441305846.0,462.0,1963925.0,2053049.0
493,8515.1017523953,8555.2024024789,6.931,1644905218.0,322585264.0,1384150.0,1384089.0,40.0,2483560.0,498972469.0,2524797.0,509945208.0,50.0,1151202.0,1239409.0
494,9082.3453090427,9037.2906866149,7.869,1663372030.0,330965137.0,1358185.0,1358768.0,45.0,1835612.0,498973001.0,2008960.0,532766990.0,38.0,876477.0,950447.0
495,8305.5349784786,8212.9557572836,10.247,1516169840.0,296002752.0,1375127.0,1374922.0,79.0,3503084.0,498994056.0,3715620.0,468440207.0,25.0,1733644.0,1820499.0
496,7100.9136740937,6644.0150156379,13.516,1458929733.0,284323761.0,1375143.0,1373786.0,122.0,4004989.0,498823148.0,4221473.0,439017255.0,63.0,1888654.0,1979645.0
497,3083.2856591429,3294.6077110293,12.384,1480423727.0,292390999.0,1438825.0,1446816.0,1002.0,3307834.0,499061644.0,3390766.0,477509707.0,25.0,1611859.0,1688081.0
498,5327.3711676587,5595.420711335,12.445,1485269389.0,289830128.0,1373910.0,1373424.0,857.0,3797326.0,498893867.0,3935883.0,456702011.0,50.0,1891871.0,1990663.0
499,8128.0716161735,8242.4780467015,11.783,1506024095.0,294242688.0,1374059.0,1375247.0,371.0,3642113.0,498954121.0,3762913.0,453256895.0,13.0,1677489.0,1774252.0
500,8262.4767604807,7500.5356552852,14.218,1469246723.0,286792116.0,1376445.0,1376712.0,55.0,3981541.0,498928480.0,4098401.0,442019851.0,75.0,1933146.0,2038348.0
501,2043.555489366,2898.2918696368,16.829,1388564680.0,273769696.0,1459079.0,1459734.0,170.0,4077678.0,498791778.0,4228362.0,446322120.0,63.0,2054873.0,2133583.0
502,9110.4165538838,8181.620775402,13.776,1472708290.0,287599780.0,1374981.0,1375454.0,50.0,3965542.0,498786260.0,4074242.0,442657386.0,50.0,1797381.0,1893372.0
503,888.76458767473,1112.3557525024,10.813,1508906300.0,294474266.0,1373886.0,1373744.0,35.0,3665465.0,499030895.0,3776051.0,448401982.0,25.0,1661035.0,1593920.0
504,3490.2038334776,4028.291743321,10.403,1667365105.0,331723096.0,1470232.0,1470436.0,70.0,1771470.0,499295115.0,1843600.0,538730792.0,38.0,980758.0,938826.0
505,7804.1124169737,7095.5284141077,7.066,1611871302.0,315808631.0,1380151.0,1380330.0,35.0,2800540.0,498948489.0,2866702.0,485659447.0,1168.0,1345037.0,1433124.0
506,1961.0626706462,2613.8219747946,15.687,1482798064.0,289467540.0,1374349.0,1374018.0,45.0,3853681.0,498720901.0,3972012.0,456681394.0,270.0,1874599.0,1874871.0
507,8672.2938299392,7588.7620752831,19.689,1394272834.0,275211850.0,1339011.0,1339146.0,105.0,4030826.0,498963411.0,3675177.0,470181587.0,75.0,2025179.0,2108506.0
508,4649.0055792577,4302.4720995266,5.004,1893141595.0,372637622.0,1425924.0,1425771.0,10.0,1056470.0,498970142.0,1482318.0,570359446.0,13.0,397937.0,426848.0
509,1520.2698420136,1615.7535977005,35.159,1424484441.0,277387183.0,1368364.0,1372608.0,137.0,3650264.0,499042358.0,4559893.0,438256316.0,25.0,2164638.0,2133059.0
510,3096.7391137362,3831.373743053,6.461,1886222044.0,372111642.0,1408170.0,1403787.0,1012.0,669735.0,498985511.0,477126.0,605922648.0,25.0,213151.0,238162.0
511,9424.2504160518,8825.4935573681,7.331,1671511139.0,329260333.0,1391431.0,1392431.0,739.0,1866302.0,498899627.0,1901820.0,521284053.0,63.0,889453.0,964076.0
512,4309.6767728622,4730.0265131201,14.112,1581114931.0,301821363.0,1382357.0,1375780.0,374.0,3986374.0,498876233.0,4109556.0,453631537.0,63.0,1942449.0,1925543.0
513,7962.7992351328,7628.9776548225,5.309,1869453204.0,353505370.0,1477670.0,1472394.0,330.0,826118.0,498685835.0,865510.0,573786476.0,263.0,379408.0,421018.0
514,4603.0398751219,4214.5733861821,30.515,1465273542.0,283304102.0,1347230.0,1363688.0,612.0,4147940.0,499372166.0,4114669.0,433246455.0,301.0,1374202.0,1396725.0
515,1699.5202922936,2580.1798191596,11.766,1447498713.0,283397629.0,1538925.0,1537864.0,155.0,2739580.0,498821765.0,2840005.0,445514176.0,138.0,1317098.0,1331699.0
516,9637.7879759168,9264.9151662455,7.481,1877226111.0,358732553.0,1388832.0,1388394.0,210.0,958862.0,498923610.0,987306.0,580008938.0,25.0,488993.0,615156.0
517,5805.6695080902,5388.1855760491,4.806,1784832456.0,350689861.0,1404654.0,1404004.0,35.0,1538915.0,498972341.0,1573844.0,536814514.0,13.0,1354936.0,1112508.0
518,2431.4064500755,2952.273086031,32.476,1432448718.0,278743965.0,1367681.0,1367778.0,165.0,4411274.0,498936535.0,4536418.0,440439314.0,703.0,2157394.0,2230314.0
519,7617.7821380865,7754.3589943979,7.891,1668538143.0,317057973.0,1349294.0,1349215.0,65.0,2308174.0,498971767.0,2446060.0,507453995.0,317.0,1101573.0,1189342.0
520,8622.6500728134,8543.7302453919,11.28,1480841025.0,288794665.0,1373967.0,1374842.0,381.0,3906065.0,499038952.0,3662292.0,453081260.0,63.0,1909393.0,1981231.0
521,7445.0499943572,6904.32385262,9.069,1615595186.0,316523952.0,1380574.0,1381137.0,60.0,2581787.0,498786855.0,2229384.0,519680760.0,88.0,1312009.0,1399422.0
522,2548.0454600758,2710.3421715374,4.794,1937489960.0,370213787.0,1401725.0,1399212.0,95.0,1725756.0,498878922.0,1044696.0,598686191.0,50.0,281957.0,314088.0
523,4509.7640783625,4918.2404010884,35.997,1427737979.0,279028755.0,1373349.0,1374425.0,241.0,4039214.0,498921361.0,4432632.0,430502484.0,75.0,2160639.0,2234524.0
524,7948.7351777746,7277.6767583947,10.23,1627164887.0,322467742.0,1387914.0,1387912.0,875.0,3226395.0,498926667.0,3299276.0,481601993.0,213.0,1552108.0,1635635.0
525,1383.898549554,1366.002338583,4.941,1697222261.0,337214384.0,1403423.0,1408196.0,850.0,1269041.0,498986306.0,1301150.0,565046595.0,75.0,594316.0,651368.0
526,1881.1594980693,2584.66379351,9.872,1505024364.0,294230249.0,1329737.0,1334755.0,545.0,3563075.0,498928466.0,3660931.0,452951518.0,138.0,1774641.0,1866366.0
527,8198.4960641908,7861.6502429073,21.331,1464456286.0,285814083.0,1375443.0,1375770.0,35.0,4050574.0,498938716.0,4171531.0,451079702.0,200.0,1974544.0,2064588.0
528,5360.9016292775,5673.7348039514,20.141,1493904047.0,291882740.0,1376975.0,1377653.0,60.0,3771849.0,498961476.0,3896461.0,459866285.0,63.0,1841627.0,1925525.0
529,7824.118861266,7175.396226321,7.398,1783681040.0,350593793.0,1367835.0,1367632.0,70.0,1501434.0,498954155.0,1572682.0,537478831.0,38.0,770823.0,942427.0
530,1724.4163920408,2060.4284593106,6.928,1661797993.0,325706866.0,1385627.0,1385616.0,20.0,2381825.0,498956967.0,2461478.0,511759377.0,175.0,1553225.0,1574646.0
531,5303.1475523535,5525.8674756288,11.879,1467003299.0,286205850.0,1378253.0,1377866.0,75.0,4029006.0,498933543.0,4130464.0,452792554.0,50.0,1672405.0,2049540.0
532,7717.4225302194,7911.0506474778,5.018,1881604611.0,370261546.0,1383397.0,1383206.0,95.0,919465.0,499018709.0,951953.0,566963979.0,1149.0,448436.0,493036.0
533,8933.7283682819,8230.6933064125,4.963,1902570482.0,374323523.0,1427959.0,1427946.0,35.0,799335.0,498983825.0,1584533.0,547140788.0,360.0,384420.0,425853.0
534,2163.8852570425,2286.0690334307,12.81,1467765310.0,286304287.0,1373669.0,1375793.0,220.0,3926335.0,498954276.0,3688743.0,467170940.0,13.0,1941671.0,2039212.0
535,3847.7071687871,4293.4006974798,13.929,1611003437.0,315501812.0,1343183.0,1340519.0,120.0,3038491.0,498883244.0,3127981.0,492798244.0,13.0,1338517.0,1437555.0
536,8410.9340655018,8537.0477751431,14.349,1470525519.0,290109169.0,1382121.0,1387225.0,97.0,2710367.0,499017245.0,3994953.0,442029698.0,313.0,1928383.0,2021960.0
537,9236.8016191326,8845.3141342215,6.807,1850883459.0,360228760.0,1430960.0,1428068.0,1117.0,1165379.0,499034956.0,951644.0,582622584.0,13.0,429907.0,466946.0
538,5311.995318017,5216.3323144553,9.245,1622328368.0,319219846.0,1423735.0,1507934.0,907.0,2714713.0,518796347.0,2886651.0,516910551.0,25.0,1337913.0,1434762.0
539,4333.3786902082,4203.8548299155,21.45,1545824050.0,303647901.0,1419607.0,1419929.0,379.0,3676104.0,518834849.0,3705244.0,472740611.0,300.0,1798694.0,1882897.0
540,3624.2789416518,3528.2835092214,32.854,1486774364.0,290072737.0,1414638.0,1416152.0,185.0,4223083.0,518686698.0,4397304.0,459373955.0,100.0,2131125.0,2235460.0
541,2499.7978678472,2309.8101774176,6.701,1810675462.0,360660127.0,1422486.0,1424985.0,285.0,1302608.0,518748410.0,1376757.0,584154376.0,63.0,634853.0,702684.0
542,747.21780443143,866.15366212721,8.064,1778403767.0,349009465.0,1441684.0,1441094.0,25.0,2064896.0,518830724.0,2098334.0,534987515.0,154.0,1073161.0,1358549.0
543,2302.6723740116,2683.3162568844,17.315,1620332061.0,320123465.0,1584689.0,1578928.0,140.0,3932522.0,568836869.0,4049037.0,552777762.0,88.0,2018509.0,2132304.0
544,6243.4651244199,6406.1706120577,18.848,1717801923.0,338947003.0,1588229.0,1716234.0,210.0,4257200.0,615711179.0,4496308.0,554237597.0,38.0,1847270.0,2155497.0
545,7779.4856166753,7719.7601088042,11.072,1990962771.0,390742257.0,1665230.0,1665939.0,60.0,2931245.0,618301330.0,2956441.0,602427173.0,733.0,1412017.0,1524643.0
546,6688.3111089281,6167.1401044731,9.658,2007791308.0,394674155.0,1650228.0,1652738.0,55.0,2525874.0,608361806.0,2528937.0,629225538.0,302.0,1168483.0,1260239.0
547,2201.8899917577,2823.5154692609,7.638,2006105704.0,399286314.0,1640754.0,1645788.0,100.0,2175847.0,615702099.0,2092633.0,660777584.0,38.0,1070439.0,1163565.0
548,8177.7817025046,7950.2722951933,7.315,2196966191.0,431804935.0,1711483.0,1713264.0,55.0,1349468.0,618992180.0,1324946.0,670398990.0,38.0,808257.0,891201.0
549,6748.4215378309,6634.834442669,5.712,2439238489.0,479359322.0,1785477.0,1780133.0,130.0,814398.0,618990208.0,509166.0,753509335.0,213.0,195057.0,219872.0
550,5554.9736670183,5493.9674359356,8.196,2114575429.0,416397106.0,1663953.0,1700568.0,173.0,1805024.0,618980530.0,1326485.0,702589480.0,13.0,594827.0,662221.0
551,5323.81968824,5634.6142881815,10.064,1911471058.0,375138936.0,1654378.0,1655112.0,987.0,3107963.0,616716524.0,3231283.0,587596125.0,50.0,1528755.0,1651648.0
552,8091.5545866795,7825.0208615662,33.015,1880745047.0,367555669.0,1646582.0,1645502.0,417.0,3792788.0,617683328.0,3909740.0,575820373.0,100.0,1737426.0,1962658.0
553,5488.101569644,5467.3062156447,10.778,1774175778.0,355596093.0,1723377.0,1712733.0,85.0,3594464.0,617644174.0,3705878.0,585745653.0,38.0,1724321.0,1840812.0
554,5298.9291927092,5287.4373692744,7.98,2319264661.0,456323781.0,1740649.0,1741563.0,165.0,1013109.0,615640685.0,1040771.0,698284679.0,0.0,486966.0,549124.0
555,5607.1606668179,6007.7460143899,17.383,1482405356.0,306820172.0,1445255.0,1626268.0,375.0,3978214.0,618880299.0,4095528.0,565742729.0,13.0,1807645.0,1962972.0
556,9312.9231674682,9054.269961399,8.624,1833014783.0,362774515.0,1604457.0,1605032.0,75.0,3464794.0,618343962.0,3584751.0,590654300.0,38.0,1573652.0,1688463.0
557,6604.2402415366,6223.7018748756,9.024,1978244282.0,388026688.0,1662723.0,1661554.0,695.0,2985090.0,616877817.0,3086001.0,593716223.0,13.0,1393273.0,1518727.0
558,5685.6040255385,6082.1273159374,8.019,2011894201.0,394515162.0,1667216.0,1666466.0,140.0,2798377.0,617103979.0,2910737.0,612444078.0,125.0,1264457.0,1347449.0
559,9204.4753384734,8649.0230337947,18.525,1759278912.0,348291190.0,1697616.0,1697396.0,60.0,3987624.0,618909642.0,3878174.0,582407117.0,1378.0,1918805.0,2040487.0
560,3872.4955269703,3982.6185765316,9.908,1987146507.0,389699342.0,1669218.0,1670972.0,30.0,2929827.0,618033330.0,3001404.0,599998560.0,242.0,1455588.0,1555924.0
561,5375.9836639236,5752.0640144651,13.904,1991749662.0,391115077.0,1664037.0,1663605.0,40.0,2904190.0,617665000.0,2991702.0,614377936.0,75.0,1344744.0,1443152.0
562,9134.8520405295,9202.9711911827,8.464,1906622994.0,378155465.0,1614719.0,1609820.0,120.0,3620250.0,616309773.0,3269263.0,610262460.0,38.0,1366866.0,1488193.0
563,9773.5458071142,9719.1241177883,14.775,1814334286.0,356382740.0,1639930.0,1642049.0,144.0,3852334.0,615923323.0,4400486.0,549147538.0,75.0,2140810.0,2255385.0
564,8662.7381820225,8065.0370630059,11.184,1856984604.0,363811374.0,1514986.0,1509401.0,1371.0,2661287.0,592453324.0,3182250.0,519699472.0,288.0,1522310.0,1647238.0
565,3467.8985037774,4113.9747742343,10.669,1768340712.0,351272467.0,1665607.0,1650263.0,1603.0,2726655.0,589943246.0,2956096.0,577613136.0,213.0,1378385.0,1484774.0
566,8968.2399659198,8127.832634475,28.797,1855743335.0,358580437.0,1641057.0,1635185.0,762.0,4283758.0,614554792.0,4457595.0,548200470.0,188.0,2153304.0,2278705.0
567,1481.3601301131,2262.9305133654,7.882,2097788702.0,412492578.0,1689080.0,1688863.0,55.0,2229985.0,618179051.0,2306205.0,632793806.0,25.0,1069693.0,1121916.0
568,8438.9103676128,7668.3302957825,10.406,2016257364.0,395706295.0,1669391.0,1664506.0,70.0,2771358.0,617473197.0,2871529.0,622777172.0,75.0,1352229.0,1648039.0
569,1205.6571190668,1591.5067738673,21.235,1735426929.0,343120753.0,1590976.0,1590832.0,215.0,4089768.0,616929423.0,4249695.0,558770865.0,150.0,2109806.0,2221124.0
570,5167.9645220591,5292.8713550999,55.946,1775458825.0,346522519.0,1629276.0,1632312.0,115.0,4473807.0,618399943.0,4602616.0,548657575.0,150.0,2114343.0,2115251.0
571,6404.2451253675,6368.7188897521,26.115,1770042513.0,345798397.0,1596389.0,1595748.0,65.0,4159822.0,618959227.0,4243626.0,559208012.0,50.0,1520794.0,1946913.0
572,5884.5487981341,5726.6287212124,5.229,2100620169.0,415969897.0,1663568.0,1663800.0,125.0,1761772.0,616379073.0,2412912.0,612919280.0,786.0,845092.0,921273.0
573,4875.3226478804,5359.44926076,23.734,1779671190.0,347631681.0,1631813.0,1634135.0,165.0,4396647.0,617790702.0,2892053.0,650253727.0,401.0,2153174.0,2274612.0
574,9537.4931707736,9127.811096412,6.505,2433032194.0,478942360.0,1788814.0,1785905.0,235.0,1362088.0,615864278.0,2357809.0,670975984.0,150.0,231557.0,252587.0
575,5227.3581428147,5054.7654865983,15.997,1806362894.0,342528681.0,1602860.0,1614989.0,345.0,2396400.0,615727300.0,3186003.0,568948051.0,75.0,2061038.0,2180299.0
576,3789.6203402343,4006.6207809305,7.226,2343058623.0,454595276.0,1745521.0,1735146.0,50.0,1610030.0,618957316.0,754644.0,747392824.0,275.0,253288.0,291289.0
577,5697.6772131312,5461.3615778994,9.689,1973242971.0,386659692.0,1663691.0,1664917.0,167.0,2957255.0,618807802.0,2900378.0,620880581.0,25.0,1350620.0,1354700.0
578,3944.0016090912,4502.3990855585,11.386,1946411438.0,368530088.0,1603051.0,1598120.0,1005.0,3322674.0,616179285.0,3435772.0,594502186.0,50.0,1615433.0,1728572.0
579,8884.5662797166,8243.4908515337,8.137,1998998588.0,390096337.0,1664778.0,1661094.0,425.0,3170403.0,616751725.0,3211625.0,588767315.0,63.0,1533800.0,1643227.0
580,3131.6439130587,3700.9540799474,9.495,2055220450.0,403182884.0,1678609.0,1678132.0,30.0,2516849.0,618963771.0,2596999.0,633763488.0,25.0,1205237.0,1310529.0
581,8439.9868301529,8095.3565553183,257.558,1779052931.0,335946655.0,1675266.0,1676014.0,536.0,4483627.0,616435272.0,4583217.0,548762200.0,150.0,2164746.0,2093507.0
582,4830.889987858,4654.78037385,12.096,1991601224.0,390550025.0,1665115.0,1665566.0,75.0,2937620.0,617593231.0,2990560.0,599027182.0,188.0,1218722.0,1309824.0
583,3162.5564129658,3212.0573913621,8.957,2117872017.0,416040228.0,1692583.0,1692101.0,35.0,2165230.0,618362948.0,2206680.0,653717067.0,138.0,1268859.0,1368983.0
584,3801.5541227127,3931.8985759068,8.733,1958466035.0,372577467.0,1612338.0,1612297.0,80.0,3174383.0,618896461.0,3249332.0,610406482.0,25.0,1268353.0,1430349.0
585,4718.7162568663,4362.3474453261,7.014,2132614529.0,419302296.0,1694601.0,1694997.0,45.0,2078553.0,618258114.0,2583337.0,607817174.0,250.0,1107053.0,1086012.0
586,1549.1231117977,1897.6624073082,18.26,1788532635.0,349507744.0,1633862.0,1633699.0,355.0,4367525.0,618190091.0,3370190.0,616414074.0,1341.0,2112502.0,2245284.0
587,5203.2068184899,5358.1197980265,4.736,2210605801.0,434277785.0,1670690.0,1669692.0,140.0,2246554.0,619004345.0,2974660.0,626043567.0,283.0,776829.0,852152.0
588,6966.5979280433,7154.2583193613,16.999,1824670013.0,356574515.0,1642118.0,1646320.0,80.0,3451328.0,618955837.0,3580914.0,563051453.0,113.0,2006223.0,2112708.0
589,8139.9172506285,7446.2540478872,9.747,2038961608.0,402370096.0,1680042.0,1682887.0,60.0,2371513.0,618956217.0,2737402.0,622569934.0,238.0,1349548.0,1448126.0
590,1644.458509249,2085.0009600202,8.611,2128724156.0,418345432.0,1655379.0,1655544.0,152.0,2006608.0,618979132.0,1981196.0,664994993.0,0.0,932813.0,1010305.0
591,6453.0734427574,6800.0252300485,7.015,2063381856.0,404846488.0,1681249.0,1682679.0,962.0,2262382.0,619042539.0,2241641.0,633216907.0,13.0,1041636.0,1142574.0
592,9588.6788664358,9235.5205014835,7.862,2178726748.0,422779954.0,1699136.0,1687866.0,881.0,2834652.0,618273555.0,2909309.0,618914648.0,113.0,1364550.0,1454569.0
593,6280.822611636,6339.7324333339,6.23,2304386982.0,456620080.0,1747049.0,1756833.0,370.0,790322.0,617603383.0,814042.0,731693817.0,88.0,371172.0,415709.0
594,6414.4931557982,5955.6714707488,9.968,2008602132.0,394211353.0,1838200.0,1826724.0,145.0,2746358.0,618236763.0,2840850.0,603362231.0,38.0,1341696.0,1518774.0
595,1911.5966572757,2001.2826929914,10.435,1916420834.0,375316455.0,1653229.0,1652388.0,300.0,3427032.0,617728127.0,3561647.0,591230385.0,250.0,1829463.0,1947353.0
596,3104.2588966028,3368.4222724309,15.754,1816013100.0,354604074.0,1630970.0,1632140.0,75.0,4161941.0,617393051.0,4287031.0,560607888.0,138.0,1186628.0,1270445.0
597,5636.4049315586,5537.9369471989,6.685,2372295121.0,466441963.0,1719340.0,1716670.0,120.0,756194.0,618454598.0,801046.0,699507682.0,50.0,954564.0,1034138.0
598,4890.1207360629,5098.0966127106,11.481,1952730439.0,382751406.0,1657202.0,1656961.0,50.0,3196910.0,618948956.0,3536061.0,585992332.0,175.0,1747732.0,1661204.0
599,6706.1949129752,6417.3499555349,31.596,1772757988.0,346519476.0,1621990.0,1629957.0,75.0,4477479.0,617695642.0,4129627.0,573122327.0,916.0,2174647.0,2289445.0
600,4337.7571495553,4821.0324299306,9.904,1939446766.0,380410555.0,1653695.0,1610895.0,180.0,3242464.0,615668229.0,3413306.0,579474898.0,399.0,1577354.0,1683294.0
601,9219.4472238585,9224.0324662532,10.871,1909749498.0,373623840.0,1656890.0,1666367.0,45.0,2354297.0,618329865.0,2528723.0,634919074.0,539.0,1678471.0,1793731.0
602,8652.1258978983,8099.4086880703,7.977,2177094110.0,430951003.0,1679024.0,1720582.0,25.0,1478146.0,617100901.0,1414254.0,700741518.0,50.0,570641.0,634471.0
603,3562.503771143,3945.6838193425,7.955,2075593713.0,407665903.0,1686385.0,1733122.0,100.0,2349617.0,616366098.0,1909186.0,671513356.0,63.0,848297.0,932563.0
604,7243.9495563782,7039.3807538,9.244,2003167157.0,392775097.0,1666364.0,1665406.0,149.0,2986349.0,617376259.0,3122495.0,591738788.0,160.0,1510313.0,1599195.0
605,5651.6022755174,6076.1563096038,9.395,1887087786.0,374341797.0,1614498.0,1667979.0,838.0,2655504.0,618970763.0,2743779.0,627390325.0,50.0,1261104.0,1370747.0
606,9322.4688772675,8701.4356327713,11.271,1966588015.0,381770538.0,1654532.0,1590450.0,653.0,3464786.0,613846584.0,3655815.0,583642185.0,113.0,1694831.0,1812961.0
607,3604.7923972398,4014.4687505898,9.222,2091739874.0,410853780.0,1682390.0,1683450.0,15.0,2278269.0,618974132.0,2304763.0,630626137.0,13.0,1040389.0,1410692.0
608,7908.303811483,7707.7380506128,23.065,1795054838.0,350940498.0,1632292.0,1635163.0,85.0,4262008.0,617654660.0,4395068.0,554052992.0,50.0,2076196.0,2196446.0
609,9682.8708212297,8766.7262016067,18.662,1721688058.0,340713345.0,1587930.0,1720455.0,140.0,4187219.0,616968846.0,4436625.0,554543510.0,50.0,1501760.0,1606317.0
610,7463.9342980858,7704.9449898714,6.714,2151724593.0,422523605.0,1699597.0,1699497.0,30.0,1945500.0,619013388.0,1987813.0,638492519.0,13.0,1272247.0,1451753.0
